"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KLHL7",0.308281799764219,-0.282971668246136,0.117,0.119,1
"C6orf120",0.309047260925057,-0.304404010494238,0.055,0.057,1
"ALDOC",0.309549302510317,-0.314145987041957,0.071,0.074,1
"ARPC1A",0.309832313333191,-0.233152391517424,0.257,0.252,1
"LRR1",0.310112057700686,-0.153010939606474,0.083,0.079,1
"C6orf1",0.310395268225477,-0.153347197595669,0.184,0.175,1
"SFXN1",0.310536572887654,-0.160440113735568,0.334,0.312,1
"BRD9",0.310645881042221,-0.298606035603601,0.191,0.189,1
"SLC35A1",0.310671200069374,-0.457619882958267,0.032,0.034,1
"ERCC8",0.311411293841372,-0.378293902752953,0.022,0.024,1
"KIF20A",0.311566003267581,-0.165971625000319,0.011,0.012,1
"TEX10",0.311716366477407,-0.280538625916453,0.054,0.051,1
"FUK",0.312601705890814,-0.40107174176624,0.019,0.021,1
"TMX2",0.312605594348072,-0.280399535948686,0.204,0.201,1
"ZFAT",0.312716084540726,-0.131076131939286,0.023,0.021,1
"ANK3",0.312826476817474,-0.371474370995429,0.04,0.037,1
"PIGS",0.312843112720913,-0.319665626099281,0.101,0.103,1
"PPP1R12C",0.312894918278437,-0.538551157186313,0.058,0.06,1
"ZNF672",0.313196659851095,-0.196004127036789,0.128,0.121,1
"ARF3",0.314017268270588,-0.337319900137444,0.134,0.135,1
"IBA57",0.314078817929051,-0.430303554258429,0.023,0.025,1
"TMTC4",0.314081405243355,-0.192500219098748,0.023,0.021,1
"LRFN3",0.314115175774366,-0.617365137640497,0.013,0.014,1
"TTC5",0.314123549041006,-0.325795977923692,0.083,0.086,1
"CISD1",0.315304662625583,-0.171807865688318,0.142,0.135,1
"ERVK3-1",0.315390238369788,-0.406177895498124,0.098,0.099,1
"AMN1",0.315645695566233,-0.120401977483374,0.012,0.011,1
"GOLT1B",0.316097657486168,-0.11733813018122,0.267,0.253,1
"MED31",0.316175256703701,-0.187787168113449,0.226,0.212,1
"TANGO6",0.316254257678487,-0.23444405387766,0.035,0.032,1
"NAA16",0.316460028050411,-0.316763663643754,0.139,0.13,1
"ZSCAN9",0.316662051184535,-0.222328907801224,0.023,0.025,1
"KLRC4-KLRK1",0.31673409169905,-0.618669352836742,0.012,0.013,1
"CCDC43",0.317276468515461,-0.154178645086342,0.098,0.093,1
"SLC35E2B",0.317704736005342,-0.274687086629577,0.094,0.089,1
"PIGH",0.317851461999618,-0.23265324637594,0.145,0.136,1
"CALU",0.317899392423739,-0.297172995637656,0.173,0.172,1
"HS1BP3",0.318269182357319,-0.310199216766807,0.031,0.033,1
"NDUFB10",0.318691304454788,-0.103493433590957,0.611,0.559,1
"TPD52",0.318992229924416,-0.220191215464328,0.044,0.046,1
"UBQLN1",0.319570960094907,-0.260366641877323,0.283,0.273,1
"CBX6",0.31964482538313,-0.396133035511806,0.113,0.106,1
"SLFN12L",0.319896054545835,-0.273671883483883,0.173,0.162,1
"RINT1",0.320223040480037,-0.392956100055253,0.067,0.07,1
"WWP1",0.320301445036998,-0.421539171926459,0.081,0.083,1
"RBM45",0.320458590275394,-0.223998740328956,0.034,0.032,1
"DPYSL2",0.320709474611344,-0.345197124397465,0.04,0.042,1
"MBLAC2",0.32077043037539,-0.34932756444499,0.012,0.014,1
"LOXL1-AS1",0.32086046062991,-0.251653953643787,0.016,0.017,1
"CLPP",0.320935277748275,-0.125610187917502,0.42,0.385,1
"KATNB1",0.321859741117722,-0.134218212687615,0.07,0.066,1
"PIP4K2C",0.322030336397049,-0.30526323712858,0.117,0.118,1
"TMF1",0.322080921615477,-0.181893367640461,0.329,0.305,1
"ACAD11",0.323269140973754,-0.335706690394618,0.015,0.017,1
"LATS2",0.323395014628856,-0.169635877063547,0.016,0.014,1
"EXOC5",0.323478643317262,-0.296994696852885,0.152,0.152,1
"PAXIP1",0.323579059966086,-0.429587906564344,0.03,0.032,1
"PHF14",0.323616398710927,-0.312333454464443,0.214,0.21,1
"ORC3",0.323845942532599,-0.196522089498029,0.062,0.058,1
"RP11-410L14.2",0.324266866210014,0.105287336845177,0.011,0.01,1
"OGFOD3",0.324536906952113,-0.367021730877039,0.075,0.077,1
"ARL10",0.324537206457526,-0.53582001294372,0.021,0.023,1
"WIZ",0.324597850167593,-0.626891953799546,0.03,0.032,1
"CCDC142",0.324692706014985,-0.497502096104545,0.029,0.031,1
"SEC23IP",0.324695549356854,-0.327787749562734,0.098,0.1,1
"WDR62",0.324757186973703,-0.620777082044654,0.011,0.012,1
"DHRS3",0.324966950276849,-0.465045410602321,0.023,0.025,1
"VAMP4",0.325330032207864,-0.135691912868774,0.119,0.113,1
"FBXO33",0.325731330356889,-0.357464555711576,0.081,0.083,1
"TOMM40L",0.325821419914405,-0.205062819506503,0.027,0.025,1
"RSRC2",0.326065216616822,-0.156164783369595,0.512,0.477,1
"SENP1",0.326342727052057,-0.344259371498865,0.063,0.065,1
"QDPR",0.326602504342665,-0.136526634402056,0.085,0.088,1
"GMEB1",0.327228490915764,-0.391001645218535,0.083,0.085,1
"PER3",0.327523989905231,-0.143715971244575,0.025,0.027,1
"NPEPL1",0.327673972811916,-0.14416202740802,0.021,0.019,1
"IL6ST",0.328610067535149,-0.563632972975057,0.174,0.17,1
"GLRX2",0.328692965366791,-0.219566926705613,0.147,0.149,1
"CHFR",0.32907524265372,-0.360913019999593,0.128,0.128,1
"NBPF11",0.329122529543773,-0.37731624222394,0.051,0.053,1
"DNAJC3",0.329486296407622,-0.249166482155388,0.238,0.222,1
"ZNF232",0.32958267006901,-0.299953602759477,0.046,0.043,1
"MRPS5",0.330023567317087,-0.221489242510977,0.29,0.282,1
"TTK",0.330333755581259,-0.314585908888342,0.012,0.013,1
"TECPR1",0.33062797803911,-0.359698956174725,0.048,0.05,1
"ADH5",0.330710609624928,-0.175303826504629,0.252,0.25,1
"ESD",0.331246887861123,-0.151234057487104,0.186,0.176,1
"JAKMIP2",0.331293718103383,-0.456594047081924,0.012,0.011,1
"VPS11",0.331542033965448,-0.265446429626934,0.079,0.075,1
"MADD",0.332209840259394,-0.368292383169896,0.152,0.151,1
"FIZ1",0.333288432045139,-0.599899927594572,0.018,0.019,1
"EDEM2",0.333723649624972,-0.184908254228761,0.108,0.111,1
"EIF4G1",0.333759120843704,-0.240602168468091,0.332,0.319,1
"ACSL1",0.333851954681937,-0.406083511914033,0.086,0.088,1
"DCAF5",0.33390453171232,-0.358504263427658,0.129,0.129,1
"RBBP5",0.333940822222216,-0.385351162900877,0.119,0.12,1
"TAGAP",0.334045418280712,-0.249834042052799,0.366,0.333,1
"GIGYF2",0.33408294766463,-0.284637451198585,0.171,0.171,1
"ARID1B",0.334318008928135,-0.417652044253376,0.094,0.095,1
"ZC3HC1",0.334914468426123,-0.349668695711534,0.053,0.055,1
"PAQR8",0.334991124376412,-0.165078586835885,0.027,0.025,1
"FBXW4",0.335025486621777,-0.531892409863318,0.03,0.032,1
"KBTBD6",0.335657319007362,-0.409479763332717,0.029,0.031,1
"MICAL3",0.336185446201895,-0.306410012423553,0.03,0.028,1
"SLC25A12",0.336258550354764,-0.226116237664992,0.082,0.078,1
"SCAF8",0.336768363643629,-0.41308514978444,0.12,0.12,1
"PANK4",0.336865515366191,-0.335739497717503,0.085,0.087,1
"PSENEN",0.336901846331116,-0.256373299512803,0.211,0.207,1
"SLC19A1",0.337262469603627,-0.243361874794348,0.071,0.067,1
"EIF3J-AS1",0.337431107297928,-0.396216500541651,0.069,0.071,1
"ATOX1",0.337878355030379,-0.170805083251874,0.239,0.226,1
"LIPA",0.337914622942107,-0.266649003527166,0.066,0.068,1
"UPRT",0.33855139343177,-0.181486055064064,0.068,0.065,1
"STK4",0.338647419352733,-0.101406166563669,0.762,0.709,1
"ACTR10",0.338854346924845,-0.278941448699025,0.219,0.216,1
"CDPF1",0.338864066890061,-0.385024130680879,0.018,0.02,1
"SLC36A1",0.338920407063646,-0.507050435054262,0.019,0.02,1
"LYPLAL1",0.339353825189045,-0.175603496032095,0.044,0.041,1
"LINC01012",0.339691999739282,-0.456124580830759,0.013,0.014,1
"CEP57L1",0.3398307987421,-0.35780794011336,0.018,0.019,1
"PDK1",0.341389017179079,-0.497637759345498,0.037,0.038,1
"FHOD1",0.341458009028269,-0.357093558217481,0.078,0.08,1
"CDK11B",0.341782839583004,-0.283550331272713,0.231,0.214,1
"KIAA2026",0.341906994204386,-0.445965989621158,0.092,0.094,1
"GLMN",0.341980378115632,-0.24486571108941,0.134,0.127,1
"ZNF569",0.342092539648269,-0.46567306264306,0.039,0.041,1
"FBXW5",0.342151023782373,-0.227728930034984,0.324,0.311,1
"ZEB1-AS1",0.34254634938819,-0.451904951213759,0.012,0.013,1
"NEDD9",0.343208087288893,-0.200361606830402,0.086,0.089,1
"NNT",0.343340222606027,-0.327821380153473,0.09,0.092,1
"NDUFS6",0.344181414174548,-0.103797259293104,0.561,0.504,1
"GHDC",0.344337345954401,-0.21501132231072,0.035,0.033,1
"STMN3",0.344391617734744,-0.379001258112796,0.099,0.093,1
"THOC5",0.344773057124686,-0.167493636985722,0.102,0.098,1
"ZNRD1-AS1",0.345124400363682,-0.599706089442121,0.018,0.019,1
"AP2A1",0.345700607093663,-0.26894306841108,0.132,0.134,1
"DTX3",0.346046318318534,-0.202561955137657,0.05,0.047,1
"INF2",0.346266281716093,-0.365786241668284,0.036,0.038,1
"TRIT1",0.346377049557711,-0.428074822713532,0.036,0.038,1
"RP11-398K22.12",0.346526561451765,-0.713809055734076,0.009,0.01,1
"IFT172",0.347021690489586,-0.114764800164817,0.012,0.011,1
"SESN2",0.347302860003729,-0.170277339833208,0.098,0.094,1
"NUP98",0.347623471002759,-0.240913508669682,0.385,0.364,1
"IFT80",0.347634017120697,-0.357597395517767,0.04,0.042,1
"TRAPPC2",0.347698693129722,-0.328641246581513,0.065,0.067,1
"PPP1R3D",0.347773966324974,-0.306355980166626,0.042,0.039,1
"TMPO",0.348125404345638,-0.197428562590332,0.302,0.293,1
"PDP2",0.349325848766559,-0.379182141226261,0.028,0.03,1
"DPH7",0.34940351012742,-0.218746077379551,0.143,0.136,1
"SLC25A45",0.349423559585536,-0.256445107084446,0.021,0.019,1
"PNKD",0.350444102209977,-0.150757650581209,0.212,0.201,1
"IL21R",0.351123497979631,-0.199249034820134,0.331,0.306,1
"DHX30",0.35112974606192,-0.268930228692422,0.263,0.255,1
"PCNXL2",0.351328102928567,-0.424030693924926,0.064,0.066,1
"ABR",0.35135866793263,-0.291487588081717,0.097,0.091,1
"RFWD3",0.35246746480182,-0.366896418581938,0.064,0.066,1
"ZNF570",0.35278843337789,-0.468985415992157,0.032,0.034,1
"C7orf55",0.353227119810588,-0.13378285420784,0.067,0.063,1
"COLGALT1",0.353481893963643,-0.486414472049089,0.049,0.051,1
"TTC32",0.353681170207291,-0.355997282760738,0.044,0.046,1
"GAN",0.354273034866066,-0.497880229742519,0.038,0.04,1
"SLC15A4",0.354495494462638,-0.295767215393698,0.035,0.033,1
"QPCTL",0.354631510672262,-0.269110253440897,0.022,0.02,1
"NPLOC4",0.354813535188888,-0.338721064229113,0.074,0.076,1
"PLCG1",0.355014701330669,-0.396318692524944,0.103,0.105,1
"MPZL1",0.355385795509573,-0.260446516856285,0.028,0.026,1
"SEC31A",0.35552689401145,-0.17802332780502,0.272,0.254,1
"PVRIG",0.355606457386023,-0.428016546624811,0.016,0.014,1
"SMARCAL1",0.356308474511574,-0.143745492238023,0.066,0.063,1
"TTC17",0.35686836655204,-0.246256554656809,0.18,0.169,1
"CDK7",0.356916967227538,-0.288014760693486,0.092,0.094,1
"KDM5D",0.35709417187669,-0.23649041779029,0.088,0.083,1
"DSCR3",0.35807252246705,-0.225116326586785,0.206,0.204,1
"VPS45",0.358376912460651,-0.204149376332575,0.057,0.054,1
"UBE2Z",0.358576765890757,-0.225461873051773,0.2,0.2,1
"PIGU",0.358765277488323,-0.346484079269023,0.046,0.048,1
"TAF13",0.359246362636298,-0.300985587177317,0.058,0.06,1
"MITD1",0.359289104133132,-0.291678743370825,0.212,0.208,1
"STRN3",0.359584925368723,-0.365911628601836,0.041,0.038,1
"B4GAT1",0.359816444427058,-0.225901011734505,0.026,0.025,1
"MTR",0.360072981633141,-0.239934260539495,0.113,0.107,1
"TFCP2",0.360438473088737,-0.4518277698107,0.052,0.054,1
"ATP11B",0.360774069996388,-0.364241335038649,0.161,0.16,1
"EFCAB7",0.360942876333142,-0.19085557554218,0.04,0.038,1
"CPA5",0.361399820127485,-0.14948741272695,0.011,0.012,1
"FAM32A",0.361643598697141,-0.1435846853325,0.416,0.395,1
"TRAV5",0.362058336071668,-0.570283333472645,0.02,0.022,1
"CXCR5",0.362398383224175,-0.330353960445987,0.03,0.028,1
"MLST8",0.362428771989599,-0.209501743919034,0.09,0.085,1
"ARFGAP2",0.362576838496318,-0.238989486826318,0.248,0.231,1
"SNAP29",0.362956183387327,-0.15729790070858,0.171,0.163,1
"DNTTIP1",0.363018639866962,-0.176408230110961,0.185,0.176,1
"PICK1",0.363238003251197,-0.260810480216747,0.028,0.026,1
"CXorf56",0.363721361308728,-0.148031565703375,0.066,0.062,1
"USP20",0.363950941414087,-0.35673436958316,0.133,0.133,1
"PALB2",0.36398654474728,-0.247521088525996,0.02,0.021,1
"ZIK1",0.36407410823722,-0.185462369430729,0.019,0.018,1
"NRBP1",0.364169129074142,-0.112422947705298,0.491,0.45,1
"CDKAL1",0.364215822251466,-0.235173839621131,0.071,0.067,1
"STAT6",0.364821766059701,-0.317366119827804,0.138,0.13,1
"CENPO",0.364903530448124,-0.286504752613102,0.029,0.031,1
"SLC8B1",0.36539250018819,-0.442404216119569,0.054,0.056,1
"KCMF1",0.365916075616951,-0.244748136617662,0.09,0.085,1
"ENTPD5",0.365921773628753,-0.347963925209498,0.01,0.011,1
"PMM2",0.366191975180236,-0.307303530554775,0.095,0.089,1
"MED22",0.366247642236705,-0.311788081416809,0.035,0.033,1
"USB1",0.366345863554891,-0.144381288972799,0.156,0.149,1
"SFXN4",0.367760859580055,-0.177672233159698,0.044,0.042,1
"PHC1",0.367971297818543,-0.212131215356578,0.024,0.022,1
"MSI2",0.368113648044326,-0.137633577463177,0.209,0.2,1
"SRGAP2",0.368759870528444,-0.421396921926374,0.033,0.035,1
"AREL1",0.368966653696277,-0.319641847457592,0.07,0.066,1
"ZNF814",0.369070107937125,-0.436242161927033,0.013,0.011,1
"POMGNT1",0.369108037252267,-0.167286370773889,0.036,0.034,1
"ZNF764",0.3691451921083,-0.427578070513863,0.04,0.041,1
"HMGCR",0.369363384213014,-0.30334137772853,0.084,0.086,1
"TMEM131",0.369590944714456,-0.363991669630079,0.069,0.071,1
"DOPEY1",0.369794156692302,-0.514918743286754,0.041,0.042,1
"ATF2",0.369872922155686,-0.266912351067782,0.229,0.225,1
"SEPSECS",0.369894959692797,-0.280608750136323,0.026,0.027,1
"SLC12A4",0.370052123092294,-0.135163418288945,0.017,0.016,1
"POLE3",0.370364770260777,-0.20227200554142,0.331,0.306,1
"CTSZ",0.371526020431132,-0.295038733844755,0.066,0.068,1
"ZDHHC20",0.371702764116187,-0.233252155123275,0.129,0.122,1
"SLC38A9",0.372147099734985,-0.222072597970976,0.078,0.074,1
"ARAP1",0.372561889574682,-0.277667468003005,0.127,0.12,1
"TFPT",0.372700722610915,-0.258164847049329,0.18,0.179,1
"ZNF17",0.372726401214232,-0.468350287849598,0.036,0.037,1
"DYNC1LI1",0.372854327068029,-0.208987634104655,0.19,0.18,1
"BYSL",0.372982674706958,-0.140016888688621,0.05,0.047,1
"PDCD1LG2",0.373018131538822,-0.339271184677466,0.016,0.018,1
"SYNJ2",0.373045768977977,-0.126173362160135,0.111,0.106,1
"LONP2",0.373364739421172,-0.284044898026305,0.138,0.139,1
"NCAPH2",0.373430905295999,-0.267242553262547,0.146,0.138,1
"NCBP2",0.373469159510682,-0.182710146771347,0.293,0.274,1
"STARD3",0.373787287534451,-0.196632992670961,0.288,0.268,1
"FAM215B",0.373968387336493,-0.27216892808691,0.011,0.01,1
"ZNF525",0.374427333993341,-0.150114792538553,0.013,0.011,1
"BISPR",0.374470279679882,-0.194701124557179,0.048,0.045,1
"ZNF345",0.374847956987954,-0.267504781663343,0.026,0.024,1
"P3H4",0.375026906809858,-0.336295447714749,0.012,0.013,1
"GTF3C4",0.37536172619828,-0.446778584999472,0.05,0.052,1
"UPP1",0.375939211677653,-0.185166727081193,0.316,0.293,1
"AIMP2",0.376225782967439,-0.194338501155689,0.112,0.107,1
"PPIL2",0.376494776160722,-0.347135616689721,0.077,0.079,1
"RFT1",0.376797764951753,-0.141911497681724,0.042,0.039,1
"MTMR1",0.377308575506983,-0.58146549367868,0.017,0.019,1
"AP006621.5",0.377671232475684,-0.253769552904101,0.014,0.013,1
"RIC8B",0.377773860920238,-0.369433111907487,0.048,0.049,1
"MEMO1",0.377831290345384,-0.314433088216282,0.086,0.088,1
"DPH6",0.378242916035729,-0.109308654968999,0.02,0.018,1
"PTPN2",0.37850782407258,-0.186951026073614,0.289,0.271,1
"RAD51B",0.378603553912159,-0.195391686228356,0.024,0.022,1
"KIAA0196",0.378606992201132,-0.171305641854816,0.065,0.061,1
"PSD4",0.378654493298981,-0.288558003205434,0.113,0.115,1
"PCBP4",0.378788559282878,-0.294498687986309,0.025,0.027,1
"DENND1A",0.379068805270187,-0.285493641163658,0.041,0.038,1
"IARS",0.379280714039128,-0.355659102734852,0.185,0.182,1
"MAP1LC3A",0.379344340443648,-0.305627192803797,0.258,0.25,1
"PPP2R3C",0.379780496577046,-0.262581477520995,0.207,0.204,1
"ZBTB49",0.379788332512051,-0.429147153266651,0.062,0.064,1
"RABGGTB",0.380075817460897,-0.247363982076023,0.263,0.256,1
"PSTPIP1",0.380267339556041,-0.249801214094135,0.244,0.239,1
"DNAJC7",0.380514060869969,-0.194697944726563,0.347,0.334,1
"CBLL1",0.380651754014146,-0.273206594015706,0.185,0.183,1
"DNAJC13",0.381763245719436,-0.19562561463796,0.051,0.048,1
"PHF23",0.381766626048078,-0.254421230619171,0.146,0.138,1
"NOL9",0.38189166188697,-0.256457660813662,0.102,0.096,1
"TBL1X",0.381907613521967,-0.273862575817028,0.119,0.113,1
"IKBKAP",0.38210120813829,-0.291684789559233,0.076,0.072,1
"PIEZO1",0.382354658540182,-0.472033460793216,0.094,0.095,1
"LRRC45",0.382707996787718,-0.227663008779769,0.028,0.026,1
"C8orf44",0.382747322510577,-0.619447379344962,0.011,0.012,1
"GAS7",0.383001651600416,-0.313263617082098,0.011,0.01,1
"TMOD2",0.383271085108211,-0.454768889799499,0.021,0.023,1
"UBL3",0.383811158026943,-0.268831752800601,0.211,0.207,1
"EXTL3",0.384644121979341,-0.40337463351513,0.023,0.025,1
"ADARB1",0.384823008931371,-0.471034726883962,0.031,0.029,1
"FXYD7",0.384982802991056,-0.300747022707569,0.045,0.043,1
"TMEM164",0.385252285489802,-0.214961771713962,0.024,0.022,1
"BBS4",0.385352178778269,-0.357353543288252,0.025,0.027,1
"UNG",0.386005741261398,-0.112049232193392,0.091,0.087,1
"GSTM2",0.386200203420657,-0.493561129602225,0.022,0.023,1
"LACTB",0.386752210614348,-0.182032096099485,0.078,0.075,1
"ARHGAP10",0.387062879266423,-0.286825542173978,0.055,0.058,1
"GRK5",0.387189483625125,-0.248790923908376,0.086,0.082,1
"DRAM2",0.38726939508364,-0.145847105197909,0.094,0.09,1
"MAP2K5",0.387655952356425,-0.149514650697998,0.064,0.061,1
"EDC3",0.387703461936724,-0.292654407647601,0.073,0.075,1
"DNMT3A",0.388095813722244,-0.334765304177669,0.034,0.036,1
"COL4A3BP",0.388627611323761,-0.289316822923484,0.195,0.184,1
"RAB2A",0.38950595558507,-0.188358648170962,0.418,0.394,1
"PHLPP1",0.389624692486456,-0.298424705016062,0.018,0.016,1
"GPR89A",0.38973842595835,-0.425922662094597,0.062,0.064,1
"PYM1",0.390366875294434,-0.115078934076216,0.126,0.121,1
"RBM48",0.390812835737201,-0.256713166678679,0.211,0.197,1
"HECTD3",0.391083812065492,-0.234051547451885,0.099,0.095,1
"ZNF566",0.391524184769582,-0.293674530081129,0.03,0.028,1
"ERCC4",0.392413486381318,-0.289901795305892,0.055,0.057,1
"EOGT",0.39265012232154,-0.399634838930931,0.046,0.047,1
"TRIM39",0.392847978763618,-0.310904890751992,0.067,0.063,1
"FOXJ2",0.392887437399542,-0.336008348533072,0.057,0.059,1
"GORAB",0.392930079337545,-0.217071324969726,0.061,0.063,1
"TUBGCP6",0.393384097869006,-0.388868995017278,0.063,0.059,1
"RPP38",0.393830557985943,-0.173473108195517,0.141,0.134,1
"FARS2",0.394999417558522,-0.242031185661491,0.064,0.066,1
"RP3-477O4.14",0.395613373777686,-0.201341764883801,0.036,0.034,1
"CAB39L",0.395736343256268,-0.151705733778775,0.026,0.024,1
"SPIN1",0.396103758838502,-0.2463998404191,0.088,0.083,1
"RQCD1",0.39611710999467,-0.226135376513756,0.134,0.127,1
"PPP4R2",0.396149995968518,-0.14184584150085,0.428,0.394,1
"GTF2H1",0.396641075734908,-0.330184715758996,0.146,0.146,1
"TMEM256-PLSCR3",0.396816702900182,-0.376828474504652,0.066,0.068,1
"MFSD14B",0.3970217224941,-0.279762876849885,0.085,0.081,1
"SIAH1",0.397050740977122,-0.268685761374355,0.064,0.066,1
"TRPV2",0.397171155773818,-0.257703937301207,0.081,0.083,1
"PARP6",0.397360742852554,-0.260734179360459,0.116,0.11,1
"RRP36",0.397678007621231,-0.271317659548679,0.087,0.083,1
"ZBTB5",0.398152576030689,-0.34315346850848,0.029,0.027,1
"CD27",0.398321129222327,-0.236732967281427,0.42,0.381,1
"LUCAT1",0.398556151533007,-0.431569037417279,0.011,0.012,1
"URM1",0.398696213634943,-0.217897817885133,0.203,0.202,1
"TNFRSF14",0.398783858320159,-0.241181936206747,0.324,0.311,1
"MTFR1L",0.398785307594307,-0.271122779984159,0.047,0.049,1
"ELMO3",0.399120215015499,-0.496161904042565,0.02,0.021,1
"GPR132",0.399286570445149,-0.368060868128584,0.218,0.21,1
"PSD",0.39955309862083,-0.161169721457368,0.01,0.009,1
"RAD50",0.399734880137499,-0.354597315016111,0.109,0.11,1
"FAM160B2",0.400006966913604,-0.342784590680881,0.049,0.05,1
"DCTPP1",0.400184812145465,-0.130867483306281,0.167,0.159,1
"BARD1",0.4004627643636,-0.292674791337028,0.058,0.06,1
"ZNF551",0.400494784240567,-0.405938595476775,0.017,0.018,1
"ZBTB34",0.400669513982152,-0.513324039511721,0.014,0.015,1
"SEMA4B",0.400959201564213,-0.315973066406307,0.025,0.023,1
"ANAPC4",0.400964731907784,-0.402130763536622,0.074,0.075,1
"MFSD3",0.401071027451535,-0.313162868941558,0.032,0.03,1
"TRIM26",0.401370237994923,-0.164646167173609,0.225,0.212,1
"NOL6",0.401423610104342,-0.312023247313243,0.034,0.032,1
"PRKAB1",0.401752305697615,-0.306190464325932,0.101,0.103,1
"MYO18A",0.40205229487578,-0.350913953124554,0.026,0.028,1
"RDH11",0.40292951480061,-0.167202820517631,0.238,0.224,1
"RFXAP",0.403070590690339,-0.399678562955293,0.047,0.049,1
"SHC1",0.403523008000323,-0.176766703762505,0.152,0.145,1
"ECHDC1",0.403613298321912,-0.214800291832458,0.231,0.228,1
"DVL3",0.403687957197984,-0.374341114954448,0.069,0.065,1
"YPEL3",0.404021810313744,-0.29937460733247,0.221,0.216,1
"WASH1",0.404024622860511,-0.255050350830433,0.098,0.093,1
"APOBEC3C",0.404140479953987,-0.18784718897456,0.178,0.17,1
"IPO8",0.404673427908663,-0.264938843521651,0.067,0.063,1
"RGP1",0.40520413404716,-0.410530021376036,0.087,0.088,1
"APOO",0.405255422318013,-0.24729063508711,0.05,0.052,1
